mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample_for_bin,param_subsample,param_reg_alpha,param_objective,param_num_leaves,param_n_estimators,param_min_child_samples,param_max_depth,param_learning_rate,param_colsample_bytree,param_boosting_type,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.6616434256235758,0.013125735745068407,0.011736234029134115,0.004152753887782535,20000,1.0,0.5,binary,31,100,40,10,0.1,0.8,goss,"{'subsample_for_bin': np.int64(20000), 'subsample': 1.0, 'reg_alpha': 0.5, 'objective': 'binary', 'num_leaves': 31, 'n_estimators': 100, 'min_child_samples': 40, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.8, 'boosting_type': 'goss'}",0.9090909090909091,0.9142857142857143,0.916723087339201,0.9133665702386081,0.0031828871105673145,5
4.194715181986491,0.14703768206756548,0.014710108439127604,0.0027085416476038864,51111,0.8,0.1,binary,50,200,40,20,0.05,0.8,dart,"{'subsample_for_bin': np.int64(51111), 'subsample': 0.8, 'reg_alpha': 0.1, 'objective': 'binary', 'num_leaves': 50, 'n_estimators': 200, 'min_child_samples': 40, 'max_depth': 20, 'learning_rate': 0.05, 'colsample_bytree': 0.8, 'boosting_type': 'dart'}",0.8998609179415855,0.9054794520547945,0.9153689911983751,0.9069031203982517,0.006410678991527071,9
1.6365048090616863,0.04669740289792899,0.009897708892822266,0.0004632811444795174,20000,0.8,0.1,binary,31,100,20,10,0.05,0.8,dart,"{'subsample_for_bin': np.int64(20000), 'subsample': 0.8, 'reg_alpha': 0.1, 'objective': 'binary', 'num_leaves': 31, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.8, 'boosting_type': 'dart'}",0.8990953375086986,0.9034907597535934,0.9144021739130435,0.9056627570584451,0.0064349560680477345,10
3.6586554845174155,0.2119643430104433,0.013745705286661783,0.004584401013617496,300000,0.8,0.5,binary,31,200,40,-1,0.01,0.8,gbdt,"{'subsample_for_bin': np.int64(300000), 'subsample': 0.8, 'reg_alpha': 0.5, 'objective': 'binary', 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 40, 'max_depth': -1, 'learning_rate': 0.01, 'colsample_bytree': 0.8, 'boosting_type': 'gbdt'}",0.8990953375086986,0.9011588275391956,0.9109311740890689,0.9037284463789877,0.005162296816060876,13
2.6943926016489663,0.05608581386677411,0.01041396458943685,0.000466094819014511,175555,1.0,0.1,binary,100,200,100,-1,0.01,0.8,dart,"{'subsample_for_bin': np.int64(175555), 'subsample': 1.0, 'reg_alpha': 0.1, 'objective': 'binary', 'num_leaves': 100, 'n_estimators': 200, 'min_child_samples': 100, 'max_depth': -1, 'learning_rate': 0.01, 'colsample_bytree': 0.8, 'boosting_type': 'dart'}",0.8644986449864499,0.8722002635046113,0.859776168531929,0.8654916923409967,0.005120490943834533,20
2.8283375898996987,0.1027199781144704,0.00895396868387858,0.00042237627594890335,175555,1.0,0.0,binary,100,200,100,20,0.01,0.8,dart,"{'subsample_for_bin': np.int64(175555), 'subsample': 1.0, 'reg_alpha': 0.0, 'objective': 'binary', 'num_leaves': 100, 'n_estimators': 200, 'min_child_samples': 100, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 0.8, 'boosting_type': 'dart'}",0.8650847457627119,0.8735177865612648,0.8595912986156888,0.8660646103132219,0.0057275281188064325,19
4.06703249613444,0.2041726896305216,0.008543570836385092,0.0007098323549928545,175555,0.8,0.0,binary,100,100,20,10,0.05,0.8,dart,"{'subsample_for_bin': np.int64(175555), 'subsample': 0.8, 'reg_alpha': 0.0, 'objective': 'binary', 'num_leaves': 100, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.8, 'boosting_type': 'dart'}",0.9006896551724138,0.9052197802197802,0.9207853757616791,0.9088982703846243,0.008606507767191678,8
5.148303031921387,0.09824415985283949,0.013721466064453125,0.0002257883107377989,300000,0.8,0.5,binary,50,500,100,20,0.05,0.8,dart,"{'subsample_for_bin': np.int64(300000), 'subsample': 0.8, 'reg_alpha': 0.5, 'objective': 'binary', 'num_leaves': 50, 'n_estimators': 500, 'min_child_samples': 100, 'max_depth': 20, 'learning_rate': 0.05, 'colsample_bytree': 0.8, 'boosting_type': 'dart'}",0.9024221453287197,0.9102209944751382,0.9183673469387755,0.9103368289142111,0.006510116579052867,6
6.541915973027547,0.06508062454341641,0.01617129643758138,0.0009916865071799461,51111,1.0,0.1,binary,50,500,20,-1,0.05,0.8,gbdt,"{'subsample_for_bin': np.int64(51111), 'subsample': 1.0, 'reg_alpha': 0.1, 'objective': 'binary', 'num_leaves': 50, 'n_estimators': 500, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 0.8, 'boosting_type': 'gbdt'}",0.9100968188105117,0.920462270564242,0.9225543478260869,0.917704479066947,0.005446807490043399,1
9.688291311264038,0.1049175342551423,0.024937947591145832,0.006363957970353709,144444,0.8,0.0,binary,100,500,20,-1,0.1,1.0,dart,"{'subsample_for_bin': np.int64(144444), 'subsample': 0.8, 'reg_alpha': 0.0, 'objective': 'binary', 'num_leaves': 100, 'n_estimators': 500, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'boosting_type': 'dart'}",0.9069444444444444,0.9203539823008849,0.9159891598915989,0.9144291955456428,0.005584445239610854,3
